PullbackBars,Prior50Min,Current50Min,Prior24Min,Gap2450Min,TouchTolerance,PenMax,RecoveryMin,Shape,RequireStartOrder,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
5,20,-10,30,3,0,10,2,any,True,13,10,76.92,16,13,81.25
5,20,-10,30,3,0,10,2,no_tail,False,4,2,50.0,9,8,88.89
5,20,-10,30,3,0,10,2,no_tail,True,4,2,50.0,9,8,88.89
5,20,-10,30,3,0,10,2,tail_1,False,7,6,85.71,3,2,66.67
5,20,-10,30,3,0,10,2,tail_1,True,7,6,85.71,3,2,66.67
5,20,-10,30,3,0,10,2,tail_2_3,False,2,2,100.0,4,3,75.0
5,20,-10,30,3,0,10,2,tail_2_3,True,2,2,100.0,4,3,75.0
5,20,-10,30,3,0,15,0,any,False,18,14,77.78,20,16,80.0
5,20,-10,30,3,0,15,0,any,True,18,14,77.78,20,16,80.0
5,20,-10,30,3,0,15,0,no_tail,False,4,2,50.0,9,8,88.89
5,20,-10,30,3,0,15,0,no_tail,True,4,2,50.0,9,8,88.89
5,20,-10,30,3,0,15,0,tail_1,False,7,6,85.71,3,2,66.67
5,20,-10,30,3,0,15,0,tail_1,True,7,6,85.71,3,2,66.67
5,20,-10,30,3,0,15,0,tail_2_3,False,5,5,100.0,7,5,71.43
5,20,-10,30,3,0,15,0,tail_2_3,True,5,5,100.0,7,5,71.43
5,20,-10,30,3,0,15,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,-10,30,3,0,15,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,-10,30,3,0,15,2,any,False,13,10,76.92,16,13,81.25
5,20,-10,30,3,0,15,2,any,True,13,10,76.92,16,13,81.25
5,20,-10,30,3,0,15,2,no_tail,False,4,2,50.0,9,8,88.89
5,20,-10,30,3,0,15,2,no_tail,True,4,2,50.0,9,8,88.89
5,20,-10,30,3,0,15,2,tail_1,False,7,6,85.71,3,2,66.67
5,20,-10,30,3,0,15,2,tail_1,True,7,6,85.71,3,2,66.67
5,20,-10,30,3,0,15,2,tail_2_3,False,2,2,100.0,4,3,75.0
5,20,-10,30,3,0,15,2,tail_2_3,True,2,2,100.0,4,3,75.0
5,20,-10,30,3,1,5,0,any,False,22,16,72.73,23,19,82.61
5,20,-10,30,3,1,5,0,any,True,22,16,72.73,23,19,82.61
5,20,-10,30,3,1,5,0,no_tail,False,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,5,0,no_tail,True,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,5,0,tail_1,False,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,5,0,tail_1,True,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,5,0,tail_2_3,False,7,6,85.71,7,5,71.43
5,20,-10,30,3,1,5,0,tail_2_3,True,7,6,85.71,7,5,71.43
5,20,-10,30,3,1,5,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,-10,30,3,1,5,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,-10,30,3,1,5,2,any,False,17,12,70.59,19,16,84.21
5,20,-10,30,3,1,5,2,any,True,17,12,70.59,19,16,84.21
5,20,-10,30,3,1,5,2,no_tail,False,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,5,2,no_tail,True,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,5,2,tail_1,False,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,5,2,tail_1,True,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,5,2,tail_2_3,False,4,3,75.0,4,3,75.0
5,20,-10,30,3,1,5,2,tail_2_3,True,4,3,75.0,4,3,75.0
5,20,-10,30,3,1,10,0,any,False,22,16,72.73,23,19,82.61
5,20,-10,30,3,1,10,0,any,True,22,16,72.73,23,19,82.61
5,20,-10,30,3,1,10,0,no_tail,False,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,10,0,no_tail,True,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,10,0,tail_1,False,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,10,0,tail_1,True,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,10,0,tail_2_3,False,7,6,85.71,7,5,71.43
5,20,-10,30,3,1,10,0,tail_2_3,True,7,6,85.71,7,5,71.43
5,20,-10,30,3,1,10,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,-10,30,3,1,10,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,-10,30,3,1,10,2,any,False,17,12,70.59,19,16,84.21
5,20,-10,30,3,1,10,2,any,True,17,12,70.59,19,16,84.21
5,20,-10,30,3,1,10,2,no_tail,False,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,10,2,no_tail,True,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,10,2,tail_1,False,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,10,2,tail_1,True,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,10,2,tail_2_3,False,4,3,75.0,4,3,75.0
5,20,-10,30,3,1,10,2,tail_2_3,True,4,3,75.0,4,3,75.0
5,20,-10,30,3,1,15,0,any,False,22,16,72.73,23,19,82.61
5,20,-10,30,3,1,15,0,any,True,22,16,72.73,23,19,82.61
5,20,-10,30,3,1,15,0,no_tail,False,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,15,0,no_tail,True,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,15,0,tail_1,False,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,15,0,tail_1,True,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,15,0,tail_2_3,False,7,6,85.71,7,5,71.43
5,20,-10,30,3,1,15,0,tail_2_3,True,7,6,85.71,7,5,71.43
5,20,-10,30,3,1,15,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,-10,30,3,1,15,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,-10,30,3,1,15,2,any,False,17,12,70.59,19,16,84.21
5,20,-10,30,3,1,15,2,any,True,17,12,70.59,19,16,84.21
5,20,-10,30,3,1,15,2,no_tail,False,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,15,2,no_tail,True,6,3,50.0,11,10,90.91
5,20,-10,30,3,1,15,2,tail_1,False,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,15,2,tail_1,True,7,6,85.71,4,3,75.0
5,20,-10,30,3,1,15,2,tail_2_3,False,4,3,75.0,4,3,75.0
5,20,-10,30,3,1,15,2,tail_2_3,True,4,3,75.0,4,3,75.0
5,20,0,0,0,0,5,0,any,False,18,13,72.22,17,15,88.24
5,20,0,0,0,0,5,0,any,True,17,13,76.47,17,15,88.24
5,20,0,0,0,0,5,0,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,0,0,5,0,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,0,0,5,0,tail_1,False,7,5,71.43,2,2,100.0
5,20,0,0,0,0,5,0,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,0,0,5,0,tail_2_3,False,5,5,100.0,8,6,75.0
5,20,0,0,0,0,5,0,tail_2_3,True,5,5,100.0,8,6,75.0
5,20,0,0,0,0,5,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,0,0,5,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,0,0,5,2,any,False,13,9,69.23,13,12,92.31
5,20,0,0,0,0,5,2,any,True,12,9,75.0,13,12,92.31
5,20,0,0,0,0,5,2,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,0,0,5,2,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,0,0,5,2,tail_1,False,7,5,71.43,2,2,100.0
5,20,0,0,0,0,5,2,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,0,0,5,2,tail_2_3,False,2,2,100.0,5,4,80.0
5,20,0,0,0,0,5,2,tail_2_3,True,2,2,100.0,5,4,80.0
5,20,0,0,0,0,10,0,any,False,18,13,72.22,17,15,88.24
5,20,0,0,0,0,10,0,any,True,17,13,76.47,17,15,88.24
5,20,0,0,0,0,10,0,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,0,0,10,0,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,0,0,10,0,tail_1,False,7,5,71.43,2,2,100.0
5,20,0,0,0,0,10,0,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,0,0,10,0,tail_2_3,False,5,5,100.0,8,6,75.0
5,20,0,0,0,0,10,0,tail_2_3,True,5,5,100.0,8,6,75.0
5,20,0,0,0,0,10,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,0,0,10,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,0,0,10,2,any,False,13,9,69.23,13,12,92.31
5,20,0,0,0,0,10,2,any,True,12,9,75.0,13,12,92.31
5,20,0,0,0,0,10,2,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,0,0,10,2,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,0,0,10,2,tail_1,False,7,5,71.43,2,2,100.0
5,20,0,0,0,0,10,2,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,0,0,10,2,tail_2_3,False,2,2,100.0,5,4,80.0
5,20,0,0,0,0,10,2,tail_2_3,True,2,2,100.0,5,4,80.0
5,20,0,0,0,0,15,0,any,False,18,13,72.22,17,15,88.24
5,20,0,0,0,0,15,0,any,True,17,13,76.47,17,15,88.24
5,20,0,0,0,0,15,0,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,0,0,15,0,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,0,0,15,0,tail_1,False,7,5,71.43,2,2,100.0
5,20,0,0,0,0,15,0,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,0,0,15,0,tail_2_3,False,5,5,100.0,8,6,75.0
5,20,0,0,0,0,15,0,tail_2_3,True,5,5,100.0,8,6,75.0
5,20,0,0,0,0,15,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,0,0,15,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,0,0,15,2,any,False,13,9,69.23,13,12,92.31
5,20,0,0,0,0,15,2,any,True,12,9,75.0,13,12,92.31
5,20,0,0,0,0,15,2,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,0,0,15,2,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,0,0,15,2,tail_1,False,7,5,71.43,2,2,100.0
5,20,0,0,0,0,15,2,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,0,0,15,2,tail_2_3,False,2,2,100.0,5,4,80.0
5,20,0,0,0,0,15,2,tail_2_3,True,2,2,100.0,5,4,80.0
5,20,0,0,0,1,5,0,any,False,22,15,68.18,20,18,90.0
5,20,0,0,0,1,5,0,any,True,21,15,71.43,20,18,90.0
5,20,0,0,0,1,5,0,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,0,1,5,0,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,0,1,5,0,tail_1,False,7,5,71.43,3,3,100.0
5,20,0,0,0,1,5,0,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,0,1,5,0,tail_2_3,False,7,6,85.71,8,6,75.0
5,20,0,0,0,1,5,0,tail_2_3,True,7,6,85.71,8,6,75.0
5,20,0,0,0,1,5,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,0,1,5,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,0,1,5,2,any,False,17,11,64.71,16,15,93.75
5,20,0,0,0,1,5,2,any,True,16,11,68.75,16,15,93.75
5,20,0,0,0,1,5,2,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,0,1,5,2,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,0,1,5,2,tail_1,False,7,5,71.43,3,3,100.0
5,20,0,0,0,1,5,2,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,0,1,5,2,tail_2_3,False,4,3,75.0,5,4,80.0
5,20,0,0,0,1,5,2,tail_2_3,True,4,3,75.0,5,4,80.0
5,20,0,0,0,1,10,0,any,False,22,15,68.18,20,18,90.0
5,20,0,0,0,1,10,0,any,True,21,15,71.43,20,18,90.0
5,20,0,0,0,1,10,0,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,0,1,10,0,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,0,1,10,0,tail_1,False,7,5,71.43,3,3,100.0
5,20,0,0,0,1,10,0,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,0,1,10,0,tail_2_3,False,7,6,85.71,8,6,75.0
5,20,0,0,0,1,10,0,tail_2_3,True,7,6,85.71,8,6,75.0
5,20,0,0,0,1,10,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,0,1,10,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,0,1,10,2,any,False,17,11,64.71,16,15,93.75
5,20,0,0,0,1,10,2,any,True,16,11,68.75,16,15,93.75
5,20,0,0,0,1,10,2,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,0,1,10,2,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,0,1,10,2,tail_1,False,7,5,71.43,3,3,100.0
5,20,0,0,0,1,10,2,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,0,1,10,2,tail_2_3,False,4,3,75.0,5,4,80.0
5,20,0,0,0,1,10,2,tail_2_3,True,4,3,75.0,5,4,80.0
5,20,0,0,0,1,15,0,any,False,22,15,68.18,20,18,90.0
5,20,0,0,0,1,15,0,any,True,21,15,71.43,20,18,90.0
5,20,0,0,0,1,15,0,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,0,1,15,0,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,0,1,15,0,tail_1,False,7,5,71.43,3,3,100.0
5,20,0,0,0,1,15,0,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,0,1,15,0,tail_2_3,False,7,6,85.71,8,6,75.0
5,20,0,0,0,1,15,0,tail_2_3,True,7,6,85.71,8,6,75.0
5,20,0,0,0,1,15,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,0,1,15,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,0,1,15,2,any,False,17,11,64.71,16,15,93.75
5,20,0,0,0,1,15,2,any,True,16,11,68.75,16,15,93.75
5,20,0,0,0,1,15,2,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,0,1,15,2,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,0,1,15,2,tail_1,False,7,5,71.43,3,3,100.0
5,20,0,0,0,1,15,2,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,0,1,15,2,tail_2_3,False,4,3,75.0,5,4,80.0
5,20,0,0,0,1,15,2,tail_2_3,True,4,3,75.0,5,4,80.0
5,20,0,0,1.5,0,5,0,any,False,17,13,76.47,17,15,88.24
5,20,0,0,1.5,0,5,0,any,True,17,13,76.47,17,15,88.24
5,20,0,0,1.5,0,5,0,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,5,0,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,5,0,tail_1,False,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,5,0,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,5,0,tail_2_3,False,5,5,100.0,8,6,75.0
5,20,0,0,1.5,0,5,0,tail_2_3,True,5,5,100.0,8,6,75.0
5,20,0,0,1.5,0,5,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,1.5,0,5,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,1.5,0,5,2,any,False,12,9,75.0,13,12,92.31
5,20,0,0,1.5,0,5,2,any,True,12,9,75.0,13,12,92.31
5,20,0,0,1.5,0,5,2,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,5,2,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,5,2,tail_1,False,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,5,2,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,5,2,tail_2_3,False,2,2,100.0,5,4,80.0
5,20,0,0,1.5,0,5,2,tail_2_3,True,2,2,100.0,5,4,80.0
5,20,0,0,1.5,0,10,0,any,False,17,13,76.47,17,15,88.24
5,20,0,0,1.5,0,10,0,any,True,17,13,76.47,17,15,88.24
5,20,0,0,1.5,0,10,0,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,10,0,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,10,0,tail_1,False,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,10,0,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,10,0,tail_2_3,False,5,5,100.0,8,6,75.0
5,20,0,0,1.5,0,10,0,tail_2_3,True,5,5,100.0,8,6,75.0
5,20,0,0,1.5,0,10,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,1.5,0,10,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,1.5,0,10,2,any,False,12,9,75.0,13,12,92.31
5,20,0,0,1.5,0,10,2,any,True,12,9,75.0,13,12,92.31
5,20,0,0,1.5,0,10,2,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,10,2,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,10,2,tail_1,False,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,10,2,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,10,2,tail_2_3,False,2,2,100.0,5,4,80.0
5,20,0,0,1.5,0,10,2,tail_2_3,True,2,2,100.0,5,4,80.0
5,20,0,0,1.5,0,15,0,any,False,17,13,76.47,17,15,88.24
5,20,0,0,1.5,0,15,0,any,True,17,13,76.47,17,15,88.24
5,20,0,0,1.5,0,15,0,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,15,0,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,15,0,tail_1,False,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,15,0,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,15,0,tail_2_3,False,5,5,100.0,8,6,75.0
5,20,0,0,1.5,0,15,0,tail_2_3,True,5,5,100.0,8,6,75.0
5,20,0,0,1.5,0,15,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,1.5,0,15,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,1.5,0,15,2,any,False,12,9,75.0,13,12,92.31
5,20,0,0,1.5,0,15,2,any,True,12,9,75.0,13,12,92.31
5,20,0,0,1.5,0,15,2,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,15,2,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,1.5,0,15,2,tail_1,False,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,15,2,tail_1,True,6,5,83.33,2,2,100.0
5,20,0,0,1.5,0,15,2,tail_2_3,False,2,2,100.0,5,4,80.0
5,20,0,0,1.5,0,15,2,tail_2_3,True,2,2,100.0,5,4,80.0
5,20,0,0,1.5,1,5,0,any,False,21,15,71.43,20,18,90.0
5,20,0,0,1.5,1,5,0,any,True,21,15,71.43,20,18,90.0
5,20,0,0,1.5,1,5,0,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,5,0,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,5,0,tail_1,False,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,5,0,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,5,0,tail_2_3,False,7,6,85.71,8,6,75.0
5,20,0,0,1.5,1,5,0,tail_2_3,True,7,6,85.71,8,6,75.0
5,20,0,0,1.5,1,5,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,1.5,1,5,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,1.5,1,5,2,any,False,16,11,68.75,16,15,93.75
5,20,0,0,1.5,1,5,2,any,True,16,11,68.75,16,15,93.75
5,20,0,0,1.5,1,5,2,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,5,2,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,5,2,tail_1,False,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,5,2,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,5,2,tail_2_3,False,4,3,75.0,5,4,80.0
5,20,0,0,1.5,1,5,2,tail_2_3,True,4,3,75.0,5,4,80.0
5,20,0,0,1.5,1,10,0,any,False,21,15,71.43,20,18,90.0
5,20,0,0,1.5,1,10,0,any,True,21,15,71.43,20,18,90.0
5,20,0,0,1.5,1,10,0,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,10,0,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,10,0,tail_1,False,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,10,0,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,10,0,tail_2_3,False,7,6,85.71,8,6,75.0
5,20,0,0,1.5,1,10,0,tail_2_3,True,7,6,85.71,8,6,75.0
5,20,0,0,1.5,1,10,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,1.5,1,10,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,1.5,1,10,2,any,False,16,11,68.75,16,15,93.75
5,20,0,0,1.5,1,10,2,any,True,16,11,68.75,16,15,93.75
5,20,0,0,1.5,1,10,2,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,10,2,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,10,2,tail_1,False,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,10,2,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,10,2,tail_2_3,False,4,3,75.0,5,4,80.0
5,20,0,0,1.5,1,10,2,tail_2_3,True,4,3,75.0,5,4,80.0
5,20,0,0,1.5,1,15,0,any,False,21,15,71.43,20,18,90.0
5,20,0,0,1.5,1,15,0,any,True,21,15,71.43,20,18,90.0
5,20,0,0,1.5,1,15,0,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,15,0,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,15,0,tail_1,False,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,15,0,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,15,0,tail_2_3,False,7,6,85.71,8,6,75.0
5,20,0,0,1.5,1,15,0,tail_2_3,True,7,6,85.71,8,6,75.0
5,20,0,0,1.5,1,15,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,1.5,1,15,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,1.5,1,15,2,any,False,16,11,68.75,16,15,93.75
5,20,0,0,1.5,1,15,2,any,True,16,11,68.75,16,15,93.75
5,20,0,0,1.5,1,15,2,no_tail,False,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,15,2,no_tail,True,6,3,50.0,8,8,100.0
5,20,0,0,1.5,1,15,2,tail_1,False,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,15,2,tail_1,True,6,5,83.33,3,3,100.0
5,20,0,0,1.5,1,15,2,tail_2_3,False,4,3,75.0,5,4,80.0
5,20,0,0,1.5,1,15,2,tail_2_3,True,4,3,75.0,5,4,80.0
5,20,0,0,3,0,5,0,any,False,16,12,75.0,16,14,87.5
5,20,0,0,3,0,5,0,any,True,16,12,75.0,16,14,87.5
5,20,0,0,3,0,5,0,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,3,0,5,0,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,3,0,5,0,tail_1,False,5,4,80.0,2,2,100.0
5,20,0,0,3,0,5,0,tail_1,True,5,4,80.0,2,2,100.0
5,20,0,0,3,0,5,0,tail_2_3,False,5,5,100.0,7,5,71.43
5,20,0,0,3,0,5,0,tail_2_3,True,5,5,100.0,7,5,71.43
5,20,0,0,3,0,5,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,3,0,5,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,3,0,5,2,any,False,11,8,72.73,12,11,91.67
5,20,0,0,3,0,5,2,any,True,11,8,72.73,12,11,91.67
5,20,0,0,3,0,5,2,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,3,0,5,2,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,3,0,5,2,tail_1,False,5,4,80.0,2,2,100.0
5,20,0,0,3,0,5,2,tail_1,True,5,4,80.0,2,2,100.0
5,20,0,0,3,0,5,2,tail_2_3,False,2,2,100.0,4,3,75.0
5,20,0,0,3,0,5,2,tail_2_3,True,2,2,100.0,4,3,75.0
5,20,0,0,3,0,10,0,any,False,16,12,75.0,16,14,87.5
5,20,0,0,3,0,10,0,any,True,16,12,75.0,16,14,87.5
5,20,0,0,3,0,10,0,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,3,0,10,0,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,3,0,10,0,tail_1,False,5,4,80.0,2,2,100.0
5,20,0,0,3,0,10,0,tail_1,True,5,4,80.0,2,2,100.0
5,20,0,0,3,0,10,0,tail_2_3,False,5,5,100.0,7,5,71.43
5,20,0,0,3,0,10,0,tail_2_3,True,5,5,100.0,7,5,71.43
5,20,0,0,3,0,10,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,3,0,10,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,3,0,10,2,any,False,11,8,72.73,12,11,91.67
5,20,0,0,3,0,10,2,any,True,11,8,72.73,12,11,91.67
5,20,0,0,3,0,10,2,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,3,0,10,2,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,3,0,10,2,tail_1,False,5,4,80.0,2,2,100.0
5,20,0,0,3,0,10,2,tail_1,True,5,4,80.0,2,2,100.0
5,20,0,0,3,0,10,2,tail_2_3,False,2,2,100.0,4,3,75.0
5,20,0,0,3,0,10,2,tail_2_3,True,2,2,100.0,4,3,75.0
5,20,0,0,3,0,15,0,any,False,16,12,75.0,16,14,87.5
5,20,0,0,3,0,15,0,any,True,16,12,75.0,16,14,87.5
5,20,0,0,3,0,15,0,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,3,0,15,0,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,3,0,15,0,tail_1,False,5,4,80.0,2,2,100.0
5,20,0,0,3,0,15,0,tail_1,True,5,4,80.0,2,2,100.0
5,20,0,0,3,0,15,0,tail_2_3,False,5,5,100.0,7,5,71.43
5,20,0,0,3,0,15,0,tail_2_3,True,5,5,100.0,7,5,71.43
5,20,0,0,3,0,15,0,tail_ge4,False,2,1,50.0,1,1,100.0
5,20,0,0,3,0,15,0,tail_ge4,True,2,1,50.0,1,1,100.0
5,20,0,0,3,0,15,2,any,False,11,8,72.73,12,11,91.67
5,20,0,0,3,0,15,2,any,True,11,8,72.73,12,11,91.67
5,20,0,0,3,0,15,2,no_tail,False,4,2,50.0,6,6,100.0
5,20,0,0,3,0,15,2,no_tail,True,4,2,50.0,6,6,100.0
5,20,0,0,3,0,15,2,tail_1,False,5,4,80.0,2,2,100.0
5,20,0,0,3,0,15,2,tail_1,True,5,4,80.0,2,2,100.0
5,20,0,0,3,0,15,2,tail_2_3,False,2,2,100.0,4,3,75.0
