EMA,PullbackBars,Shape,Prior24Min,CurrentSlopeMin,Gap1Min,Gap2OrPenMin,PenMax,RecoveryOrDispMin,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
8,2,tail_2_3,30,15,3,0,4.5,1,80,56,70.0,81,57,70.37
8,2,tail_2_3,30,15,3,0,6,0,85,60,70.59,92,65,70.65
8,2,tail_2_3,30,15,3,0,6,1,85,60,70.59,92,65,70.65
8,2,tail_2_3,30,15,3,1,2.5,0,4,2,50.0,5,4,80.0
8,2,tail_2_3,30,15,3,1,2.5,1,4,2,50.0,5,4,80.0
8,2,tail_2_3,30,15,3,1,4.5,0,71,49,69.01,77,53,68.83
8,2,tail_2_3,30,15,3,1,4.5,1,71,49,69.01,77,53,68.83
8,2,tail_2_3,30,15,3,1,6,0,76,53,69.74,88,61,69.32
8,2,tail_2_3,30,15,3,1,6,1,76,53,69.74,88,61,69.32
8,2,tail_2_3,30,15,5,0,2.5,0,9,7,77.78,4,4,100.0
8,2,tail_2_3,30,15,5,0,2.5,1,9,7,77.78,4,4,100.0
8,2,tail_2_3,30,15,5,0,4.5,0,56,40,71.43,59,42,71.19
8,2,tail_2_3,30,15,5,0,4.5,1,56,40,71.43,59,42,71.19
8,2,tail_2_3,30,15,5,0,6,0,58,41,70.69,70,50,71.43
8,2,tail_2_3,30,15,5,0,6,1,58,41,70.69,70,50,71.43
8,2,tail_2_3,30,15,5,1,4.5,0,47,33,70.21,55,38,69.09
8,2,tail_2_3,30,15,5,1,4.5,1,47,33,70.21,55,38,69.09
8,2,tail_2_3,30,15,5,1,6,0,49,34,69.39,66,46,69.7
8,2,tail_2_3,30,15,5,1,6,1,49,34,69.39,66,46,69.7
8,2,tail_2_3,30,30,3,0,2.5,0,13,9,69.23,9,8,88.89
8,2,tail_2_3,30,30,3,0,2.5,1,13,9,69.23,9,8,88.89
8,2,tail_2_3,30,30,3,0,4.5,0,41,29,70.73,45,32,71.11
8,2,tail_2_3,30,30,3,0,4.5,1,41,29,70.73,45,32,71.11
8,2,tail_2_3,30,30,3,0,6,0,41,29,70.73,45,32,71.11
8,2,tail_2_3,30,30,3,0,6,1,41,29,70.73,45,32,71.11
8,2,tail_2_3,30,30,3,1,2.5,0,4,2,50.0,5,4,80.0
8,2,tail_2_3,30,30,3,1,2.5,1,4,2,50.0,5,4,80.0
8,2,tail_2_3,30,30,3,1,4.5,0,32,22,68.75,41,28,68.29
8,2,tail_2_3,30,30,3,1,4.5,1,32,22,68.75,41,28,68.29
8,2,tail_2_3,30,30,3,1,6,0,32,22,68.75,41,28,68.29
8,2,tail_2_3,30,30,3,1,6,1,32,22,68.75,41,28,68.29
8,2,tail_2_3,30,30,5,0,2.5,0,9,7,77.78,4,4,100.0
8,2,tail_2_3,30,30,5,0,2.5,1,9,7,77.78,4,4,100.0
8,2,tail_2_3,30,30,5,0,4.5,0,34,25,73.53,37,26,70.27
8,2,tail_2_3,30,30,5,0,4.5,1,34,25,73.53,37,26,70.27
8,2,tail_2_3,30,30,5,0,6,0,34,25,73.53,37,26,70.27
8,2,tail_2_3,30,30,5,0,6,1,34,25,73.53,37,26,70.27
8,2,tail_2_3,30,30,5,1,4.5,0,25,18,72.0,33,22,66.67
8,2,tail_2_3,30,30,5,1,4.5,1,25,18,72.0,33,22,66.67
8,2,tail_2_3,30,30,5,1,6,0,25,18,72.0,33,22,66.67
8,2,tail_2_3,30,30,5,1,6,1,25,18,72.0,33,22,66.67
8,2,tail_2_3,39,0,3,0,2.5,0,13,9,69.23,8,7,87.5
8,2,tail_2_3,39,0,3,0,2.5,1,13,9,69.23,8,7,87.5
8,2,tail_2_3,39,0,3,0,4.5,0,75,54,72.0,86,63,73.26
8,2,tail_2_3,39,0,3,0,4.5,1,75,54,72.0,86,63,73.26
8,2,tail_2_3,39,0,3,0,6,0,88,63,71.59,102,75,73.53
8,2,tail_2_3,39,0,3,0,6,1,88,63,71.59,102,75,73.53
8,2,tail_2_3,39,0,3,1,2.5,0,4,2,50.0,4,3,75.0
8,2,tail_2_3,39,0,3,1,2.5,1,4,2,50.0,4,3,75.0
8,2,tail_2_3,39,0,3,1,4.5,0,66,47,71.21,82,59,71.95
8,2,tail_2_3,39,0,3,1,4.5,1,66,47,71.21,82,59,71.95
8,2,tail_2_3,39,0,3,1,6,0,79,56,70.89,98,71,72.45
8,2,tail_2_3,39,0,3,1,6,1,79,56,70.89,98,71,72.45
8,2,tail_2_3,39,0,5,0,2.5,0,9,7,77.78,4,4,100.0
8,2,tail_2_3,39,0,5,0,2.5,1,9,7,77.78,4,4,100.0
8,2,tail_2_3,39,0,5,0,4.5,0,60,43,71.67,73,53,72.6
8,2,tail_2_3,39,0,5,0,4.5,1,60,43,71.67,73,53,72.6
8,2,tail_2_3,39,0,5,0,6,0,69,48,69.57,87,64,73.56
8,2,tail_2_3,39,0,5,0,6,1,69,48,69.57,87,64,73.56
8,2,tail_2_3,39,0,5,1,4.5,0,51,36,70.59,69,49,71.01
8,2,tail_2_3,39,0,5,1,4.5,1,51,36,70.59,69,49,71.01
8,2,tail_2_3,39,0,5,1,6,0,60,41,68.33,83,60,72.29
8,2,tail_2_3,39,0,5,1,6,1,60,41,68.33,83,60,72.29
8,2,tail_2_3,39,15,3,0,2.5,0,13,9,69.23,8,7,87.5
8,2,tail_2_3,39,15,3,0,2.5,1,13,9,69.23,8,7,87.5
8,2,tail_2_3,39,15,3,0,4.5,0,70,50,71.43,70,50,71.43
8,2,tail_2_3,39,15,3,0,4.5,1,70,50,71.43,70,50,71.43
8,2,tail_2_3,39,15,3,0,6,0,73,52,71.23,81,58,71.6
8,2,tail_2_3,39,15,3,0,6,1,73,52,71.23,81,58,71.6
8,2,tail_2_3,39,15,3,1,2.5,0,4,2,50.0,4,3,75.0
8,2,tail_2_3,39,15,3,1,2.5,1,4,2,50.0,4,3,75.0
8,2,tail_2_3,39,15,3,1,4.5,0,61,43,70.49,66,46,69.7
8,2,tail_2_3,39,15,3,1,4.5,1,61,43,70.49,66,46,69.7
8,2,tail_2_3,39,15,3,1,6,0,64,45,70.31,77,54,70.13
8,2,tail_2_3,39,15,3,1,6,1,64,45,70.31,77,54,70.13
8,2,tail_2_3,39,15,5,0,2.5,0,9,7,77.78,4,4,100.0
8,2,tail_2_3,39,15,5,0,2.5,1,9,7,77.78,4,4,100.0
8,2,tail_2_3,39,15,5,0,4.5,0,56,40,71.43,59,42,71.19
8,2,tail_2_3,39,15,5,0,4.5,1,56,40,71.43,59,42,71.19
8,2,tail_2_3,39,15,5,0,6,0,58,41,70.69,70,50,71.43
8,2,tail_2_3,39,15,5,0,6,1,58,41,70.69,70,50,71.43
8,2,tail_2_3,39,15,5,1,4.5,0,47,33,70.21,55,38,69.09
8,2,tail_2_3,39,15,5,1,4.5,1,47,33,70.21,55,38,69.09
8,2,tail_2_3,39,15,5,1,6,0,49,34,69.39,66,46,69.7
8,2,tail_2_3,39,15,5,1,6,1,49,34,69.39,66,46,69.7
8,2,tail_2_3,39,30,3,0,2.5,0,13,9,69.23,8,7,87.5
8,2,tail_2_3,39,30,3,0,2.5,1,13,9,69.23,8,7,87.5
8,2,tail_2_3,39,30,3,0,4.5,0,40,28,70.0,43,31,72.09
8,2,tail_2_3,39,30,3,0,4.5,1,40,28,70.0,43,31,72.09
8,2,tail_2_3,39,30,3,0,6,0,40,28,70.0,43,31,72.09
8,2,tail_2_3,39,30,3,0,6,1,40,28,70.0,43,31,72.09
8,2,tail_2_3,39,30,3,1,2.5,0,4,2,50.0,4,3,75.0
8,2,tail_2_3,39,30,3,1,2.5,1,4,2,50.0,4,3,75.0
8,2,tail_2_3,39,30,3,1,4.5,0,31,21,67.74,39,27,69.23
8,2,tail_2_3,39,30,3,1,4.5,1,31,21,67.74,39,27,69.23
8,2,tail_2_3,39,30,3,1,6,0,31,21,67.74,39,27,69.23
8,2,tail_2_3,39,30,3,1,6,1,31,21,67.74,39,27,69.23
8,2,tail_2_3,39,30,5,0,2.5,0,9,7,77.78,4,4,100.0
8,2,tail_2_3,39,30,5,0,2.5,1,9,7,77.78,4,4,100.0
8,2,tail_2_3,39,30,5,0,4.5,0,34,25,73.53,37,26,70.27
8,2,tail_2_3,39,30,5,0,4.5,1,34,25,73.53,37,26,70.27
8,2,tail_2_3,39,30,5,0,6,0,34,25,73.53,37,26,70.27
8,2,tail_2_3,39,30,5,0,6,1,34,25,73.53,37,26,70.27
8,2,tail_2_3,39,30,5,1,4.5,0,25,18,72.0,33,22,66.67
8,2,tail_2_3,39,30,5,1,4.5,1,25,18,72.0,33,22,66.67
8,2,tail_2_3,39,30,5,1,6,0,25,18,72.0,33,22,66.67
8,2,tail_2_3,39,30,5,1,6,1,25,18,72.0,33,22,66.67
8,2,tail_2_3,45,0,3,0,2.5,0,9,7,77.78,5,5,100.0
8,2,tail_2_3,45,0,3,0,2.5,1,9,7,77.78,5,5,100.0
8,2,tail_2_3,45,0,3,0,4.5,0,55,39,70.91,67,51,76.12
8,2,tail_2_3,45,0,3,0,4.5,1,55,39,70.91,67,51,76.12
8,2,tail_2_3,45,0,3,0,6,0,64,44,68.75,78,59,75.64
8,2,tail_2_3,45,0,3,0,6,1,64,44,68.75,78,59,75.64
8,2,tail_2_3,45,0,3,1,4.5,0,46,32,69.57,63,47,74.6
8,2,tail_2_3,45,0,3,1,4.5,1,46,32,69.57,63,47,74.6
8,2,tail_2_3,45,0,3,1,6,0,55,37,67.27,74,55,74.32
8,2,tail_2_3,45,0,3,1,6,1,55,37,67.27,74,55,74.32
8,2,tail_2_3,45,0,5,0,2.5,0,9,7,77.78,4,4,100.0
8,2,tail_2_3,45,0,5,0,2.5,1,9,7,77.78,4,4,100.0
8,2,tail_2_3,45,0,5,0,4.5,0,55,39,70.91,64,49,76.56
8,2,tail_2_3,45,0,5,0,4.5,1,55,39,70.91,64,49,76.56
8,2,tail_2_3,45,0,5,0,6,0,64,44,68.75,75,57,76.0
8,2,tail_2_3,45,0,5,0,6,1,64,44,68.75,75,57,76.0
8,2,tail_2_3,45,0,5,1,4.5,0,46,32,69.57,60,45,75.0
8,2,tail_2_3,45,0,5,1,4.5,1,46,32,69.57,60,45,75.0
8,2,tail_2_3,45,0,5,1,6,0,55,37,67.27,71,53,74.65
8,2,tail_2_3,45,0,5,1,6,1,55,37,67.27,71,53,74.65
8,2,tail_2_3,45,15,3,0,2.5,0,9,7,77.78,5,5,100.0
8,2,tail_2_3,45,15,3,0,2.5,1,9,7,77.78,5,5,100.0
8,2,tail_2_3,45,15,3,0,4.5,0,53,38,71.7,55,40,72.73
8,2,tail_2_3,45,15,3,0,4.5,1,53,38,71.7,55,40,72.73
8,2,tail_2_3,45,15,3,0,6,0,55,39,70.91,65,47,72.31
8,2,tail_2_3,45,15,3,0,6,1,55,39,70.91,65,47,72.31
8,2,tail_2_3,45,15,3,1,4.5,0,44,31,70.45,51,36,70.59
8,2,tail_2_3,45,15,3,1,4.5,1,44,31,70.45,51,36,70.59
8,2,tail_2_3,45,15,3,1,6,0,46,32,69.57,61,43,70.49
8,2,tail_2_3,45,15,3,1,6,1,46,32,69.57,61,43,70.49
8,2,tail_2_3,45,15,5,0,2.5,0,9,7,77.78,4,4,100.0
8,2,tail_2_3,45,15,5,0,2.5,1,9,7,77.78,4,4,100.0
8,2,tail_2_3,45,15,5,0,4.5,0,53,38,71.7,52,38,73.08
8,2,tail_2_3,45,15,5,0,4.5,1,53,38,71.7,52,38,73.08
8,2,tail_2_3,45,15,5,0,6,0,55,39,70.91,62,45,72.58
8,2,tail_2_3,45,15,5,0,6,1,55,39,70.91,62,45,72.58
8,2,tail_2_3,45,15,5,1,4.5,0,44,31,70.45,48,34,70.83
8,2,tail_2_3,45,15,5,1,4.5,1,44,31,70.45,48,34,70.83
8,2,tail_2_3,45,15,5,1,6,0,46,32,69.57,58,41,70.69
8,2,tail_2_3,45,15,5,1,6,1,46,32,69.57,58,41,70.69
8,2,tail_2_3,45,30,3,0,2.5,0,9,7,77.78,5,5,100.0
8,2,tail_2_3,45,30,3,0,2.5,1,9,7,77.78,5,5,100.0
8,2,tail_2_3,45,30,3,0,4.5,0,34,25,73.53,38,28,73.68
8,2,tail_2_3,45,30,3,0,4.5,1,34,25,73.53,38,28,73.68
8,2,tail_2_3,45,30,3,0,6,0,34,25,73.53,38,28,73.68
8,2,tail_2_3,45,30,3,0,6,1,34,25,73.53,38,28,73.68
8,2,tail_2_3,45,30,3,1,4.5,0,25,18,72.0,34,24,70.59
8,2,tail_2_3,45,30,3,1,4.5,1,25,18,72.0,34,24,70.59
8,2,tail_2_3,45,30,3,1,6,0,25,18,72.0,34,24,70.59
8,2,tail_2_3,45,30,3,1,6,1,25,18,72.0,34,24,70.59
8,2,tail_2_3,45,30,5,0,2.5,0,9,7,77.78,4,4,100.0
8,2,tail_2_3,45,30,5,0,2.5,1,9,7,77.78,4,4,100.0
8,2,tail_2_3,45,30,5,0,4.5,0,34,25,73.53,36,26,72.22
8,2,tail_2_3,45,30,5,0,4.5,1,34,25,73.53,36,26,72.22
8,2,tail_2_3,45,30,5,0,6,0,34,25,73.53,36,26,72.22
8,2,tail_2_3,45,30,5,0,6,1,34,25,73.53,36,26,72.22
8,2,tail_2_3,45,30,5,1,4.5,0,25,18,72.0,32,22,68.75
8,2,tail_2_3,45,30,5,1,4.5,1,25,18,72.0,32,22,68.75
8,2,tail_2_3,45,30,5,1,6,0,25,18,72.0,32,22,68.75
8,2,tail_2_3,45,30,5,1,6,1,25,18,72.0,32,22,68.75
8,2,tail_ge4,20,0,3,0,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,20,0,3,0,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,20,0,3,0,6,0,20,12,60.0,20,10,50.0
8,2,tail_ge4,20,0,3,0,6,1,20,12,60.0,20,10,50.0
8,2,tail_ge4,20,0,3,1,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,20,0,3,1,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,20,0,3,1,6,0,20,12,60.0,20,10,50.0
8,2,tail_ge4,20,0,3,1,6,1,20,12,60.0,20,10,50.0
8,2,tail_ge4,20,0,5,0,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,20,0,5,0,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,20,0,5,0,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,20,0,5,0,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,20,0,5,1,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,20,0,5,1,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,20,0,5,1,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,20,0,5,1,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,20,15,3,0,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,20,15,3,0,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,20,15,3,0,6,0,20,12,60.0,19,10,52.63
8,2,tail_ge4,20,15,3,0,6,1,20,12,60.0,19,10,52.63
8,2,tail_ge4,20,15,3,1,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,20,15,3,1,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,20,15,3,1,6,0,20,12,60.0,19,10,52.63
8,2,tail_ge4,20,15,3,1,6,1,20,12,60.0,19,10,52.63
8,2,tail_ge4,20,15,5,0,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,20,15,5,0,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,20,15,5,0,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,20,15,5,0,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,20,15,5,1,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,20,15,5,1,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,20,15,5,1,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,20,15,5,1,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,20,30,3,0,4.5,0,14,7,50.0,14,7,50.0
8,2,tail_ge4,20,30,3,0,4.5,1,14,7,50.0,14,7,50.0
8,2,tail_ge4,20,30,3,0,6,0,15,8,53.33,14,7,50.0
8,2,tail_ge4,20,30,3,0,6,1,15,8,53.33,14,7,50.0
8,2,tail_ge4,20,30,3,1,4.5,0,14,7,50.0,14,7,50.0
8,2,tail_ge4,20,30,3,1,4.5,1,14,7,50.0,14,7,50.0
8,2,tail_ge4,20,30,3,1,6,0,15,8,53.33,14,7,50.0
8,2,tail_ge4,20,30,3,1,6,1,15,8,53.33,14,7,50.0
8,2,tail_ge4,20,30,5,0,4.5,0,12,6,50.0,11,5,45.45
8,2,tail_ge4,20,30,5,0,4.5,1,12,6,50.0,11,5,45.45
8,2,tail_ge4,20,30,5,0,6,0,13,7,53.85,11,5,45.45
8,2,tail_ge4,20,30,5,0,6,1,13,7,53.85,11,5,45.45
8,2,tail_ge4,20,30,5,1,4.5,0,12,6,50.0,11,5,45.45
8,2,tail_ge4,20,30,5,1,4.5,1,12,6,50.0,11,5,45.45
8,2,tail_ge4,20,30,5,1,6,0,13,7,53.85,11,5,45.45
8,2,tail_ge4,20,30,5,1,6,1,13,7,53.85,11,5,45.45
8,2,tail_ge4,30,0,3,0,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,30,0,3,0,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,30,0,3,0,6,0,20,12,60.0,20,10,50.0
8,2,tail_ge4,30,0,3,0,6,1,20,12,60.0,20,10,50.0
8,2,tail_ge4,30,0,3,1,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,30,0,3,1,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,30,0,3,1,6,0,20,12,60.0,20,10,50.0
8,2,tail_ge4,30,0,3,1,6,1,20,12,60.0,20,10,50.0
8,2,tail_ge4,30,0,5,0,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,30,0,5,0,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,30,0,5,0,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,30,0,5,0,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,30,0,5,1,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,30,0,5,1,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,30,0,5,1,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,30,0,5,1,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,30,15,3,0,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,30,15,3,0,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,30,15,3,0,6,0,20,12,60.0,19,10,52.63
8,2,tail_ge4,30,15,3,0,6,1,20,12,60.0,19,10,52.63
8,2,tail_ge4,30,15,3,1,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,30,15,3,1,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,30,15,3,1,6,0,20,12,60.0,19,10,52.63
8,2,tail_ge4,30,15,3,1,6,1,20,12,60.0,19,10,52.63
8,2,tail_ge4,30,15,5,0,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,30,15,5,0,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,30,15,5,0,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,30,15,5,0,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,30,15,5,1,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,30,15,5,1,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,30,15,5,1,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,30,15,5,1,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,30,30,3,0,4.5,0,14,7,50.0,14,7,50.0
8,2,tail_ge4,30,30,3,0,4.5,1,14,7,50.0,14,7,50.0
8,2,tail_ge4,30,30,3,0,6,0,15,8,53.33,14,7,50.0
8,2,tail_ge4,30,30,3,0,6,1,15,8,53.33,14,7,50.0
8,2,tail_ge4,30,30,3,1,4.5,0,14,7,50.0,14,7,50.0
8,2,tail_ge4,30,30,3,1,4.5,1,14,7,50.0,14,7,50.0
8,2,tail_ge4,30,30,3,1,6,0,15,8,53.33,14,7,50.0
8,2,tail_ge4,30,30,3,1,6,1,15,8,53.33,14,7,50.0
8,2,tail_ge4,30,30,5,0,4.5,0,12,6,50.0,11,5,45.45
8,2,tail_ge4,30,30,5,0,4.5,1,12,6,50.0,11,5,45.45
8,2,tail_ge4,30,30,5,0,6,0,13,7,53.85,11,5,45.45
8,2,tail_ge4,30,30,5,0,6,1,13,7,53.85,11,5,45.45
8,2,tail_ge4,30,30,5,1,4.5,0,12,6,50.0,11,5,45.45
8,2,tail_ge4,30,30,5,1,4.5,1,12,6,50.0,11,5,45.45
8,2,tail_ge4,30,30,5,1,6,0,13,7,53.85,11,5,45.45
8,2,tail_ge4,30,30,5,1,6,1,13,7,53.85,11,5,45.45
8,2,tail_ge4,39,0,3,0,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,39,0,3,0,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,39,0,3,0,6,0,20,12,60.0,18,10,55.56
8,2,tail_ge4,39,0,3,0,6,1,20,12,60.0,18,10,55.56
8,2,tail_ge4,39,0,3,1,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,39,0,3,1,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,39,0,3,1,6,0,20,12,60.0,18,10,55.56
8,2,tail_ge4,39,0,3,1,6,1,20,12,60.0,18,10,55.56
8,2,tail_ge4,39,0,5,0,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,39,0,5,0,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,39,0,5,0,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,39,0,5,0,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,39,0,5,1,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,39,0,5,1,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,39,0,5,1,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,39,0,5,1,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,39,15,3,0,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,39,15,3,0,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,39,15,3,0,6,0,20,12,60.0,17,10,58.82
8,2,tail_ge4,39,15,3,0,6,1,20,12,60.0,17,10,58.82
8,2,tail_ge4,39,15,3,1,4.5,0,17,10,58.82,15,8,53.33
8,2,tail_ge4,39,15,3,1,4.5,1,17,10,58.82,15,8,53.33
8,2,tail_ge4,39,15,3,1,6,0,20,12,60.0,17,10,58.82
8,2,tail_ge4,39,15,3,1,6,1,20,12,60.0,17,10,58.82
8,2,tail_ge4,39,15,5,0,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,39,15,5,0,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,39,15,5,0,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,39,15,5,0,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,39,15,5,1,4.5,0,15,9,60.0,11,5,45.45
8,2,tail_ge4,39,15,5,1,4.5,1,15,9,60.0,11,5,45.45
8,2,tail_ge4,39,15,5,1,6,0,18,11,61.11,12,6,50.0
8,2,tail_ge4,39,15,5,1,6,1,18,11,61.11,12,6,50.0
8,2,tail_ge4,39,30,3,0,4.5,0,14,7,50.0,14,7,50.0
8,2,tail_ge4,39,30,3,0,4.5,1,14,7,50.0,14,7,50.0
8,2,tail_ge4,39,30,3,0,6,0,15,8,53.33,14,7,50.0
8,2,tail_ge4,39,30,3,0,6,1,15,8,53.33,14,7,50.0
8,2,tail_ge4,39,30,3,1,4.5,0,14,7,50.0,14,7,50.0
8,2,tail_ge4,39,30,3,1,4.5,1,14,7,50.0,14,7,50.0
8,2,tail_ge4,39,30,3,1,6,0,15,8,53.33,14,7,50.0
8,2,tail_ge4,39,30,3,1,6,1,15,8,53.33,14,7,50.0
8,2,tail_ge4,39,30,5,0,4.5,0,12,6,50.0,11,5,45.45
8,2,tail_ge4,39,30,5,0,4.5,1,12,6,50.0,11,5,45.45
8,2,tail_ge4,39,30,5,0,6,0,13,7,53.85,11,5,45.45
8,2,tail_ge4,39,30,5,0,6,1,13,7,53.85,11,5,45.45
8,2,tail_ge4,39,30,5,1,4.5,0,12,6,50.0,11,5,45.45
8,2,tail_ge4,39,30,5,1,4.5,1,12,6,50.0,11,5,45.45
8,2,tail_ge4,39,30,5,1,6,0,13,7,53.85,11,5,45.45
8,2,tail_ge4,39,30,5,1,6,1,13,7,53.85,11,5,45.45
8,2,tail_ge4,45,0,3,0,4.5,0,12,8,66.67,12,6,50.0
8,2,tail_ge4,45,0,3,0,4.5,1,12,8,66.67,12,6,50.0
8,2,tail_ge4,45,0,3,0,6,0,15,10,66.67,13,7,53.85
8,2,tail_ge4,45,0,3,0,6,1,15,10,66.67,13,7,53.85
8,2,tail_ge4,45,0,3,1,4.5,0,12,8,66.67,12,6,50.0
8,2,tail_ge4,45,0,3,1,4.5,1,12,8,66.67,12,6,50.0
8,2,tail_ge4,45,0,3,1,6,0,15,10,66.67,13,7,53.85
8,2,tail_ge4,45,0,3,1,6,1,15,10,66.67,13,7,53.85
8,2,tail_ge4,45,0,5,0,4.5,0,11,7,63.64,11,5,45.45
8,2,tail_ge4,45,0,5,0,4.5,1,11,7,63.64,11,5,45.45
8,2,tail_ge4,45,0,5,0,6,0,14,9,64.29,12,6,50.0
8,2,tail_ge4,45,0,5,0,6,1,14,9,64.29,12,6,50.0
8,2,tail_ge4,45,0,5,1,4.5,0,11,7,63.64,11,5,45.45
8,2,tail_ge4,45,0,5,1,4.5,1,11,7,63.64,11,5,45.45
8,2,tail_ge4,45,0,5,1,6,0,14,9,64.29,12,6,50.0
8,2,tail_ge4,45,0,5,1,6,1,14,9,64.29,12,6,50.0
8,2,tail_ge4,45,15,3,0,4.5,0,12,8,66.67,12,6,50.0
8,2,tail_ge4,45,15,3,0,4.5,1,12,8,66.67,12,6,50.0
8,2,tail_ge4,45,15,3,0,6,0,15,10,66.67,13,7,53.85
8,2,tail_ge4,45,15,3,0,6,1,15,10,66.67,13,7,53.85
8,2,tail_ge4,45,15,3,1,4.5,0,12,8,66.67,12,6,50.0
8,2,tail_ge4,45,15,3,1,4.5,1,12,8,66.67,12,6,50.0
8,2,tail_ge4,45,15,3,1,6,0,15,10,66.67,13,7,53.85
8,2,tail_ge4,45,15,3,1,6,1,15,10,66.67,13,7,53.85
8,2,tail_ge4,45,15,5,0,4.5,0,11,7,63.64,11,5,45.45
8,2,tail_ge4,45,15,5,0,4.5,1,11,7,63.64,11,5,45.45
8,2,tail_ge4,45,15,5,0,6,0,14,9,64.29,12,6,50.0
8,2,tail_ge4,45,15,5,0,6,1,14,9,64.29,12,6,50.0
8,2,tail_ge4,45,15,5,1,4.5,0,11,7,63.64,11,5,45.45
8,2,tail_ge4,45,15,5,1,4.5,1,11,7,63.64,11,5,45.45
8,2,tail_ge4,45,15,5,1,6,0,14,9,64.29,12,6,50.0
8,2,tail_ge4,45,15,5,1,6,1,14,9,64.29,12,6,50.0
8,2,tail_ge4,45,30,3,0,4.5,0,10,6,60.0,11,5,45.45
8,2,tail_ge4,45,30,3,0,4.5,1,10,6,60.0,11,5,45.45
8,2,tail_ge4,45,30,3,0,6,0,11,7,63.64,11,5,45.45
